083003,1047
083004,1050
083012,1061
083014,1070
083015,1070
083016,1072
083017,1082
083019,1085
083020,1089
083021,1126
083022,1153
083023,1175
083100,1187
083101,1218
083102,1234
083103,1235
083104,1237
083105,1239
083106,1239
083107,1239
083108,1239
083109,1239
083110,1239
083111,1239
083112,1239
083113,1253
083114,1253
083115,1253
083116,1253
083117,1256
083119,1256
083120,1254
083121,1254
083122,1258
083123,1261
090100,1274
090101,1285
090102,1291
090110,1318
090111,1320
090112,1322
090113,1322
090114,1335
090115,1338
090116,1350
090117,1353
090118,1381
090119,1382
090120,1382
090121,1389
090122,1393
090123,1397
090200,1397
090201,1397
090202,1397
090203,1397
090204,1397
090205,1397
090206,1397
090207,1397
090208,1397
090209,1397
090210,1397
090211,1397
090212,1397
090213,1402
090214,1409
090215,1410
090216,1412
090217,1415
090218,1449
090219,1469
090220,1484
090221,1501
090222,1513
090300,1557
090301,1566
090302,1649
090303,1664
090304,1664
090305,1664
090306,1664
090307,1664
090308,1664
090309,1664
090310,1664
090311,1682
090312,1697
090313,1702
090314,1706
090315,1706
090316,1706
090317,1708
090318,1709
090319,1709
090320,1710
090321,1710
090322,1720
090323,1727
090400,1734
090401,1739
090402,1742
090403,1754
090404,1756
090405,1760
090406,1760
090407,1760
090408,1760
090409,1760
090410,1760
090411,1761
090412,1761
090413,1761
090414,1761
090415,1763
090416,1770
090417,1770
090418,1770
090419,1770
090420,1772
090421,1772
090422,1773
090423,1782
090500,1799
090501,1884
090502,1890
090503,1890
090504,1890
090505,1890
090506,1890
090507,1890
090508,1889
090509,1889
090510,1889
090511,1889
090512,1907
090513,1917
090514,1917
090515,1918
090516,1917
090517,1917
090518,1916
090519,1918
090520,1919
090521,1919
090522,1920
090523,1920
090600,1920
090601,1921
090602,1922
090603,1924
090604,1926
090605,1926
090606,1926
090607,1926
090608,1926
090609,1926
090610,1926
090611,1926
090612,1928
090613,1965
090614,1995
090615,2006
090616,2013
090617,2030
090618,2042
090619,2046
090620,2049
090621,2066
090622,2094
090623,2103
090700,2116
090701,2123
090702,2152
090703,2160
090704,2178
090705,2178
090706,2179
090707,2179
090708,2179
090709,2179
090710,2179
090711,2179
090712,2185
090713,2201
090714,2203
090715,2218
090716,2222
090717,2225
090718,2233
090719,2233
090720,2233
090721,2235
090722,2244
090723,2246
090800,2246
090801,2246
090802,2246
090803,2246
090804,2246
090805,2246
090806,2246
090807,2246
090808,2246
090809,2246
090810,2246
090811,2246
090812,2246
090813,2246
090814,2246
090815,2246
090816,2246
090817,2246
090818,2246
090819,2258
090820,2255
090821,2255
090822,2253
090823,2253
090900,2252
090901,2262
090902,2263
090903,2263
090904,2263
090905,2263
090906,2263
090907,2263
090908,2263
090909,2263
090910,2262
090911,2262
090912,2262
090913,2262
090914,2265
090915,2265
090916,2265
090917,2298
090918,2304
090919,2304
090920,2304
090921,2304
090922,2304
090923,2308
091000,2314
091001,2322
091002,2322
091003,2327
091004,2327
091006,2327
091007,2327
091008,2327
091009,2327
091010,2332
091011,2332
091012,2332
091013,2332
091014,2332
091015,2332
091016,2332
091017,2332
091018,2332
091019,2332
091020,2332
091021,2333
091022,2333
091023,2340
091100,2339
091101,2340
091102,2340
091103,2340
091104,2340
091105,2340
091106,2340
091107,2340
091108,2340
091109,2340
091110,2341
091111,2341
091112,2341
091113,2342
091114,2342
091115,2342
091116,2342
091117,2342
091118,2342
091119,2342
091120,2343
091121,2343
091122,2343
091123,2344
091200,2344
091201,2346
091202,2345
091203,2345
091204,2346
091205,2346
091206,2346
091207,2346
091208,2346
091209,2346
091210,2346
091211,2346
091212,2348
091213,2349
091214,2349
091215,2351
091216,2355
091217,2360
091218,2362
091219,2362
091220,2361
091221,2361
091223,2361
091300,2360
091301,2360
091302,2360
091303,2360
091304,2360
091305,2360
091306,2360
091307,2360
091308,2360
091309,2360
091310,2360
091311,2360
091312,2360
091313,2360
091314,2360
091315,2360
091316,2360
091320,2369
091321,2369
091322,2370
091323,2370
091400,2370
091401,2373
091402,2373
091403,2374
091404,2374
091405,2374
091406,2374
091407,2374
091408,2374
091508,2423
091509,2423
091510,2425
091511,2425
091512,2423
091513,2423
091514,2425
091515,2425
091516,2424
091517,2435
091518,2456
091519,2462
091520,2460
091521,2460
091522,2460
091523,2460
091600,2460
091601,2468
091602,2468
091603,2468
091604,2468
091605,2468
091606,2468
091607,2472
091608,2476
091609,2476
091610,2476
091611,2476
091612,2475
091613,2475
091614,2475
091615,2486
091616,2486
091617,2486
091618,2490
091619,2490
091620,2490
091621,2496
091622,2497
091623,2500
091700,2505
091701,2505
091702,2521
091703,2521
091704,2521
091705,2521
091706,2521
