083001,75
083002,79
083003,74
083004,73
083012,73
083014,73
083015,73
083016,75
083017,76
083019,78
083020,79
083021,84
083022,90
083023,94
083100,94
083101,96
083102,96
083103,90
083104,90
083105,90
083106,90
083107,90
083108,90
083109,90
083110,90
083111,90
083112,91
083113,90
083114,90
083115,90
083116,92
083117,97
083119,98
083120,99
083121,99
083122,99
083123,99
090100,99
090101,99
090102,104
090110,104
090111,104
090112,109
090113,112
090114,112
090115,112
090116,113
090117,113
090118,114
090119,116
090120,116
090121,116
090122,116
090123,116
090200,116
090201,116
090202,118
090203,118
090204,119
090205,119
090206,119
090207,119
090208,119
090209,119
090210,119
090211,119
090212,119
090213,119
090214,119
090215,119
090216,119
090217,119
090218,119
090219,119
090220,119
090221,119
090222,119
090300,119
090301,128
090302,129
090303,129
090304,129
090305,129
090306,129
090307,129
090308,129
090309,129
090310,129
090311,129
090312,129
090313,130
090314,129
090315,130
090316,131
090317,131
090318,132
090319,133
090320,134
090321,134
090322,134
090323,134
090400,134
090401,137
090402,137
090403,137
090404,137
090405,137
090406,137
090407,137
090408,137
090409,137
090410,137
090411,137
090412,137
090413,137
090414,137
090415,137
090416,137
090417,137
090418,137
090419,137
090420,137
090421,137
090422,138
090423,138
090500,138
090501,138
090502,138
090503,138
090504,138
090505,138
090506,138
090507,138
090508,138
090509,138
090510,138
090511,138
090512,138
090513,137
090514,137
090515,137
090516,115
090517,115
090518,115
090519,115
090520,115
090521,116
090522,116
090523,116
090600,117
090601,117
090602,117
090603,117
090604,117
090605,117
090606,117
090607,117
090608,117
090609,117
090610,117
090611,117
090612,117
090613,115
090614,115
090615,115
090616,115
090617,115
090618,115
090619,115
090620,115
090621,118
090622,117
090623,125
090700,130
090701,130
090702,130
090703,136
090704,136
090705,136
090706,136
090707,136
090708,136
090709,136
090710,136
090711,136
090712,136
090713,139
090714,139
090715,139
090716,139
090717,139
090718,139
090719,139
090720,139
090721,140
090722,139
090723,145
090800,145
090801,147
090802,147
090803,147
090804,147
090805,147
090806,147
090807,147
090808,147
090809,147
090810,147
090811,147
090812,147
090813,147
090814,147
090815,147
090816,147
090817,147
090818,147
090819,147
090820,147
090821,147
090822,147
090823,147
090900,150
090901,154
090902,154
090903,154
090904,154
090905,154
090906,154
090907,153
090908,153
090909,153
090910,153
090911,153
090912,153
090913,153
090914,153
090915,153
090916,153
090917,153
090918,153
090919,153
090920,154
090921,156
090922,160
090923,161
091000,161
091001,161
091002,161
091003,161
091004,161
091006,161
091007,161
091008,161
091009,161
091010,161
091011,161
091012,161
091013,161
091014,161
091015,161
091016,161
091017,161
091018,161
091019,161
091020,161
091021,161
091022,164
091023,164
091100,164
091101,164
091102,165
091103,165
091104,165
091105,165
091106,165
091107,165
091108,165
091109,165
091110,165
091111,165
091112,165
091113,167
091114,167
091115,167
091116,167
091117,167
091118,169
091119,169
091120,169
091121,169
091122,169
091123,169
091200,170
091201,172
091202,172
091203,172
091204,172
091205,172
091206,172
091207,172
091208,172
091209,172
091210,172
091211,172
091212,172
091213,172
091214,172
091215,172
091216,172
091217,172
091218,172
091219,174
091220,174
091221,174
091223,175
091300,175
091301,175
091302,176
091303,176
091304,176
091305,176
091306,176
091307,176
091308,176
091309,176
091310,176
091311,176
091312,176
091313,176
091314,177
091315,177
091316,177
091320,177
091321,177
091322,177
091323,177
091400,177
091401,180
091402,180
091403,180
091404,180
091405,180
091406,180
091407,180
091408,180
091508,181
091509,181
091510,181
091511,181
091512,181
091513,181
091514,181
091515,181
091516,181
091517,181
091518,181
091519,181
091520,181
091521,181
091522,182
091523,185
091600,185
091601,185
091602,185
091603,185
091604,185
091605,185
091606,185
091607,185
091608,185
091609,185
091610,185
091611,185
091612,185
091613,185
091614,185
091615,185
091616,185
091617,185
091618,185
091619,185
091620,185
091621,191
091622,191
091623,191
091700,191
091701,191
091702,191
091703,191
091704,191
091705,191
091706,191
