083001,55
083002,55
083003,55
083004,55
083012,55
083014,57
083015,58
083016,59
083017,61
083019,61
083020,62
083021,63
083022,64
083023,64
083100,64
083101,64
083102,64
083103,63
083104,63
083105,63
083106,63
083107,63
083108,63
083109,63
083110,63
083111,63
083112,63
083113,63
083114,63
083115,63
083116,63
083117,63
083119,63
083120,63
083121,63
083122,63
083123,63
090100,65
090101,67
090102,68
090110,71
090111,71
090112,71
090113,71
090114,72
090115,72
090116,73
090117,73
090118,73
090119,73
090120,73
090121,73
090122,73
090123,73
090200,73
090201,73
090202,73
090203,73
090204,73
090205,73
090206,73
090207,73
090208,73
090209,73
090210,73
090211,73
090212,73
090213,73
090214,73
090215,74
090216,74
090217,74
090218,77
090219,77
090220,77
090221,78
090222,78
090300,79
090301,79
090302,82
090303,82
090304,82
090305,82
090306,82
090307,82
090308,82
090309,82
090310,82
090311,82
090312,82
090313,82
090314,82
090315,82
090316,82
090317,82
090318,82
090319,82
090320,82
090321,82
090322,82
090323,82
090400,82
090401,82
090402,82
090403,82
090404,82
090405,82
090406,82
090407,82
090408,82
090409,82
090410,82
090411,82
090412,82
090413,82
090414,82
090415,82
090416,82
090417,82
090418,82
090419,82
090420,82
090421,82
090422,82
090423,84
090500,91
090501,92
090502,92
090503,92
090504,92
090505,92
090506,92
090507,92
090508,92
090509,92
090510,92
090511,92
090512,92
090513,92
090514,92
090515,92
090516,92
090517,92
090518,92
090519,92
090520,92
090521,92
090522,92
090523,92
090600,92
090601,92
090602,92
090603,92
090604,92
090605,92
090606,92
090607,92
090608,92
090609,92
090610,92
090611,92
090612,92
090613,93
090614,95
090615,95
090616,95
090617,96
090618,96
090619,96
090620,96
090621,98
090622,98
090623,102
090700,103
090701,103
090702,104
090703,104
090704,105
090705,105
090706,105
090707,105
090708,105
090709,105
090710,105
090711,105
090712,105
090713,106
090714,106
090715,108
090716,108
090717,109
090718,109
090719,109
090720,109
090721,109
090722,109
090723,109
090800,109
090801,109
090802,109
090803,109
090804,109
090805,109
090806,109
090807,109
090808,109
090809,109
090810,109
090811,109
090812,109
090813,109
090814,109
090815,109
090816,109
090817,109
090818,109
090819,109
090820,109
090821,109
090822,109
090823,109
090900,109
090901,111
090902,111
090903,111
090904,111
090905,111
090906,111
090907,111
090908,111
090909,111
090910,111
090911,111
090912,111
090913,111
090914,111
090915,111
090916,111
090917,116
090918,116
090919,116
090920,116
090921,116
090922,116
090923,117
091000,122
091001,122
091002,122
091003,122
091004,122
091006,122
091007,122
091008,122
091009,122
091010,122
091011,122
091012,122
091013,122
091014,122
091015,122
091016,122
091017,122
091018,122
091019,122
091020,122
091021,122
091022,122
091023,122
091100,122
091101,122
091102,122
091103,122
091104,122
091105,122
091106,122
091107,122
091108,122
091109,122
091110,122
091111,122
091112,122
091113,122
091114,122
091115,122
091116,122
091117,122
091118,122
091119,122
091120,122
091121,122
091122,122
091123,122
091200,122
091201,122
091202,122
091203,122
091204,122
091205,122
091206,122
091207,122
091208,122
091209,122
091210,122
091211,122
091212,122
091213,122
091214,122
091215,122
091216,122
091217,122
091218,124
091219,124
091220,124
091221,124
091223,124
091300,124
091301,124
091302,124
091303,124
091304,124
091305,124
091306,124
091307,124
091308,124
091309,124
091310,124
091311,124
091312,124
091313,124
091314,124
091315,124
091316,124
091320,124
091321,124
091322,124
091323,124
091400,124
091401,124
091402,124
091403,124
091404,124
091405,124
091406,124
091407,124
091408,124
091508,127
091509,127
091510,127
091511,127
091512,127
091513,127
091514,128
091515,128
091516,128
091517,129
091518,131
091519,131
091520,131
091521,131
091522,131
091523,131
091600,131
091601,132
091602,132
091603,132
091604,132
091605,132
091606,132
091607,132
091608,132
091609,132
091610,132
091611,132
091612,132
091613,132
091614,132
091615,132
091616,132
091617,132
091618,132
091619,132
091620,132
091621,132
091622,132
091623,132
091700,132
091701,132
091702,132
091703,132
091704,132
091705,132
091706,132
