082916,394
082917,398
082918,400
082920,401
083001,413
083002,415
083003,417
083004,417
083012,431
083014,433
083015,434
083016,435
083017,435
083019,440
083020,441
083021,443
083022,445
083023,448
083100,453
083101,453
083102,457
083103,457
083104,456
083105,457
083106,457
083107,457
083108,457
083109,458
083110,457
083111,459
083112,463
083113,462
083114,462
083115,463
083116,465
083117,465
083119,470
083120,471
083121,475
083122,476
083123,478
090100,479
090101,482
090102,486
090110,489
090111,490
090112,492
090113,492
090114,493
090115,494
090116,496
090117,496
090118,497
090119,498
090120,499
090121,503
090122,504
090123,505
090200,505
090201,506
090202,507
090203,508
090204,508
090205,509
090206,509
090207,510
090208,511
090209,512
090210,513
090211,514
090212,515
090213,515
090214,515
090215,516
090216,516
090217,517
090218,519
090219,519
090220,522
090221,523
090222,524
090300,525
090301,525
090302,524
090303,526
090304,525
090305,526
090306,526
090307,526
090308,527
090309,527
090310,528
090311,528
090312,529
090313,529
090314,529
090315,529
090316,530
090317,530
090318,531
090319,531
090320,532
090321,532
090322,533
090323,533
090400,533
090401,534
090402,535
090403,535
090404,534
090405,534
090406,535
090407,535
090408,535
090409,536
090410,537
090411,537
090412,537
090413,537
090414,537
090415,537
090416,537
090417,537
090418,537
090419,537
090420,537
090421,538
090422,541
090423,541
090500,543
090501,543
090502,544
090503,544
090504,544
090505,544
090506,544
090507,544
090508,544
090509,544
090510,543
090511,543
090512,541
090513,541
090514,541
090515,541
090516,543
090517,544
090518,544
090519,545
090520,545
090521,545
090522,545
090523,545
090600,545
090601,545
090602,544
090603,544
090604,544
090605,544
090606,544
090607,544
090608,544
090609,544
090610,544
090611,545
090612,546
090613,549
090614,549
090615,551
090616,552
090617,552
090618,552
090619,552
090620,551
090621,552
090622,552
090623,552
090700,553
090701,555
090702,557
090703,557
090704,558
090705,558
090706,558
090707,558
090708,558
090709,558
090710,558
090711,558
090712,559
090713,559
090714,558
090715,561
090716,562
090717,564
090718,562
090719,563
090720,563
090721,564
090722,566
090723,567
090800,567
090801,566
090802,567
090803,567
090804,567
090805,568
090806,568
090807,569
090808,569
090809,569
090810,569
090811,570
090812,571
090813,571
090814,571
090815,571
090816,571
090817,573
090818,576
090819,575
090820,575
090821,576
090822,577
090823,577
090900,577
090901,577
090902,577
090903,577
090904,577
090905,577
090906,577
090907,577
090908,577
090909,577
090910,577
090911,577
090912,577
090913,577
090914,577
090915,579
090916,579
090917,580
090918,580
090919,580
090920,580
090921,582
090922,582
090923,582
091000,583
091001,584
091002,583
091003,583
091004,583
091006,583
091007,583
091008,584
091009,584
091010,585
091011,585
091012,587
091013,587
091014,587
091015,587
091016,588
091017,590
091018,590
091019,590
091020,590
091021,589
091022,590
091023,590
091100,590
091101,590
091102,590
091103,590
091104,590
091105,590
091106,590
091107,591
091108,591
091109,591
091110,591
091111,592
091112,592
091113,592
091114,593
091115,593
091116,592
091117,592
091118,594
091119,594
091120,594
091121,593
091122,594
091123,594
091200,594
091201,590
091202,589
091203,589
091204,589
091205,589
091206,590
091207,590
091208,590
091209,588
091210,588
091211,592
091212,592
091213,592
091214,593
091215,593
091216,591
091217,591
091218,591
091219,591
091220,592
091221,592
091223,593
091300,593
091301,593
091302,593
091303,593
091304,594
091305,593
091306,593
091307,593
091308,593
091309,593
091310,594
091311,595
091312,595
091313,595
091314,593
091315,594
091316,594
091320,594
091321,594
091322,595
091323,595
091400,595
091401,595
091402,594
091403,593
091404,593
091405,593
091406,593
091407,593
091408,593
091508,591
091509,591
091510,591
091511,591
091512,590
091513,590
091514,590
091515,590
091516,590
091517,589
091518,589
091519,589
091520,589
091521,589
091522,587
091523,587
091600,587
091601,587
091602,587
091603,587
091604,587
091605,587
091606,587
091607,587
091608,587
091609,587
091610,587
091611,587
091612,587
091613,586
091614,586
091615,586
091616,586
091617,586
091618,586
091619,586
091620,586
091621,586
091622,586
091623,585
091700,585
091701,585
091702,585
091703,585
091704,585
091705,585
091706,585
