082916,404
082917,407
082918,408
082920,412
083001,421
083002,424
083003,426
083004,427
083012,448
083014,451
083015,450
083016,452
083017,454
083019,458
083020,460
083021,461
083022,471
083023,469
083100,473
083101,474
083102,478
083103,478
083104,477
083105,480
083106,483
083107,485
083108,490
083109,494
083110,498
083111,506
083112,509
083113,515
083114,517
083115,521
083116,523
083117,527
083119,531
083120,535
083121,539
083122,542
083123,547
090100,552
090101,593
090102,609
090110,714
090111,725
090112,738
090113,745
090114,760
090115,771
090116,778
090117,788
090118,797
090119,805
090120,815
090121,828
090122,840
090123,842
090200,846
090201,848
090202,853
090203,853
090204,853
090205,853
090206,854
090207,857
090208,857
090209,858
090210,858
090211,858
090212,860
090213,861
090214,863
090215,866
090216,867
090217,871
090218,873
090219,874
090220,875
090221,877
090222,881
090300,886
090301,889
090302,892
090303,898
090304,898
090305,899
090306,901
090307,902
090308,903
090309,904
090310,902
090311,903
090312,903
090313,905
090314,906
090315,909
090316,909
090317,915
090318,916
090319,920
090320,922
090321,925
090322,930
090323,933
090400,935
090401,937
090402,939
090403,939
090404,940
090405,940
090406,940
090407,940
090408,939
090409,941
090410,943
090411,943
090412,943
090413,943
090414,944
090415,942
090416,945
090417,947
090418,948
090419,949
090420,948
090421,947
090422,947
090423,947
090500,949
090501,950
090502,951
090503,953
090504,953
090505,952
090506,951
090507,951
090508,952
090509,954
090510,953
090511,953
090512,954
090513,955
090514,955
090515,955
090516,955
090517,958
090518,959
090519,959
090520,959
090521,960
090522,959
090523,962
090600,961
090601,963
090602,964
090603,966
090604,967
090605,967
090606,967
090607,971
090608,974
090609,978
090610,981
090611,979
090612,984
090613,986
090614,987
090615,989
090616,988
090617,993
090618,995
090619,996
090620,995
090621,997
090622,999
090623,999
090700,999
090701,1000
090702,1004
090703,1006
090704,1008
090705,1009
090706,1010
090707,1010
090708,1012
090709,1012
090710,1012
090711,1013
090712,1013
090713,1015
090714,1015
090715,1016
090716,1017
090717,1019
090718,1019
090719,1019
090720,1021
090721,1023
090722,1022
090723,1023
090800,1026
090801,1026
090802,1027
090803,1027
090804,1027
090805,1027
090806,1027
090807,1027
090808,1027
090809,1026
090810,1026
090811,1022
090812,1021
090813,1021
090814,1021
090815,1020
090816,1018
090817,1017
090818,1017
090819,1017
090820,1018
090821,1017
090822,1019
090823,1018
090900,1016
090901,1016
090902,1017
090903,1018
090904,1018
090905,1018
090906,1018
090907,1018
090908,1018
090909,1018
090910,1019
090911,1020
090912,1020
090913,1022
090914,1023
090915,1024
090916,1024
090917,1024
090918,1024
090919,1024
090920,1024
090921,1024
090922,1024
090923,1024
091000,1026
091001,1026
091002,1026
091003,1025
091004,1024
091006,1025
091007,1025
091008,1024
091009,1024
091010,1025
091011,1025
091012,1026
091013,1026
091014,1025
091015,1025
091016,1025
091017,1026
091018,1026
091019,1026
091020,1026
091021,1026
091022,1027
091023,1027
091100,1027
091101,1028
091102,1027
091103,1028
091104,1028
091105,1027
091106,1030
091107,1031
091108,1034
091109,1036
091110,1036
091111,1038
091112,1042
091113,1042
091114,1043
091115,1043
091116,1041
091117,1041
091118,1041
091119,1041
091120,1042
091121,1041
091122,1042
091123,1043
091200,1046
091201,1046
091202,1044
091203,1044
091204,1044
091205,1044
091206,1044
091207,1044
091208,1043
091209,1045
091210,1043
091211,1044
091212,1043
091213,1042
091214,1042
091215,1041
091216,1040
091217,1042
091218,1044
091219,1044
091220,1046
091221,1046
091223,1046
091300,1047
091301,1047
091302,1047
091303,1047
091304,1047
091305,1046
091306,1046
091307,1046
091308,1047
091309,1049
091310,1049
091311,1049
091312,1052
091313,1053
091314,1053
091315,1057
091316,1056
091320,1058
091321,1058
091322,1058
091323,1059
091400,1059
091401,1059
091402,1059
091403,1060
091404,1059
091405,1060
091406,1060
091407,1060
091408,1060
091508,1064
091509,1064
091510,1064
091511,1064
091512,1067
091513,1067
091514,1068
091515,1068
091516,1065
091517,1064
091518,1063
091519,1061
091520,1060
091521,1057
091522,1056
091523,1052
091600,1049
091601,1047
091602,1047
091603,1045
091604,1045
091605,1044
091606,1043
091607,1041
091608,1041
091609,1039
091610,1039
091611,1038
091612,1038
091613,1038
091614,1039
091615,1039
091616,1039
091617,1038
091618,1037
091619,1036
091620,1034
091621,1033
091622,1033
091623,1037
091700,1038
091701,1039
091702,1040
091703,1040
091704,1040
091705,1039
091706,1040
